,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,label
1415,15.981988,0.59724176,12.307219,12.758595,13.626048,1.3188295,831.588,1136.8712,431.4464,377.817,0.92446375,0.85278714,0.36342755,0.6156666,1.349824,0.98639643,16.227184,9.043781,13.49739,8.921728,0.6361294,1.3109531,3.5994537,2.9755461,8.415963,1.3740345,7.8630795,1.2469138,1.9179789,4.3960695,0.18555476,1.8000102,2.5864186,0.5219726,-6.412962,-0.35876873,34.646645,2.0644686,2.919823,9.419884,563.0891,0.3515146,1244.3115,0.23646264,-170.99266,-0.35864937,1617.8362,0.15117869,1046.9099,0.2848149,-169.81706,-0.35306755,2572.9626,0.102155,802.53455,0.29552922,-169.67455,-0.35477656,-11.80143,-0.5851065,20.205238,0.3440439,-0.033342373,-0.96577835,-0.009166083,-1.397983,0.4681491,1.414795,11.460699,0.73607504,11.289592,0.92144746,10.7045355,0.6299794,1.0769732,7.3431697,-5.766662,14.193616,-0.043515343,-0.0031348849,0.67741764,2.9816513,3.712297,0.036875,0.024677608,0.226,0.32471114,-27.208817,chips
1416,20.892164,0.8532432,12.554876,13.051948,14.928001,2.373125,2.5096416,0.0,120.1299,0.0,1.1588979,0.7327282,0.5019337,0.8981946,1.642554,1.1406204,14.300383,10.818764,16.121126,15.136457,0.6775037,0.9391929,7.244845,1.7577137,1.6869812,3.9988706,6.4991717,1.6615384,-4.204012,-1.9959524,0.03264953,0.46062165,3.1954374,0.4434099,-7.18728,-0.34460473,16.9327,4.0654616,-4.036796,-10.014069,440.4726,0.24566881,1182.4926,0.3275283,-179.92972,-0.28494552,1473.1698,0.09881806,1013.6182,0.34798336,-181.17819,-0.26613024,2368.0396,0.07527466,853.44696,0.4969437,-177.95457,-0.28746635,-9.841823,-0.71134216,16.730999,0.41722703,-0.019684378,-1.1544921,-0.011334499,-1.0137435,0.49175453,1.2742838,13.525061,0.88084495,5.003602,1.2039566,8.6548395,1.1906538,-2.7551382,-2.3757038,-4.336089,11.01163,-0.01714404,-0.008812648,0.71391636,4.0114613,3.4883723,0.026666667,0.011785112,0.22076923,0.25153255,-26.130362,chips
1417,24.409904,0.7359264,12.460939,13.190441,49.159786,36.698845,397.34085,295.99774,279.3782,167.45605,1.1208167,0.6907874,0.52256393,0.87397,1.6352812,1.1127173,18.108454,10.248798,22.133743,13.018344,0.7038985,1.0355092,2.2308807,4.35089,6.77425,1.2543505,-0.29176638,-38.478626,-5.9658155,-2.2084322,0.045754362,0.29786894,1.5495248,0.5209247,-4.321979,-1.0192428,13.615809,1.8767955,9.761565,0.75706047,484.50308,0.30992886,1084.6324,0.20968592,-181.919,-0.2750807,1543.8837,0.13980493,935.3274,0.2691701,-177.29858,-0.30375805,2480.898,0.08822215,817.37915,0.41395542,-177.48624,-0.3007047,-10.684268,-0.40578648,18.346344,0.3051398,-0.026981344,-1.2338197,-0.017647963,-0.5125935,0.48735908,0.7534474,10.256421,0.6486791,5.8196507,1.3586996,0.58105254,22.184164,-8.882271,-0.9645749,-4.634681,11.748696,-0.030211749,-0.008930136,0.74869275,6.0150375,3.084833,0.0325,0.019202864,0.27166665,0.3414145,-26.63649,chips
1418,15.2484,0.6210546,12.407406,12.82958,14.028105,1.6206989,249.18158,227.98152,105.06357,27.187405,0.8162246,0.86680216,0.31481948,0.5520725,1.2737092,0.9588897,17.83039,16.993454,13.152974,11.119155,0.5359951,1.1250317,6.837438,1.6581328,8.502823,1.1174114,5.34297,2.0827477,2.974081,2.6610725,0.24475557,0.93297106,2.1685765,0.6629841,-6.619537,-0.32194147,40.377563,1.3915572,9.753542,2.0894935,540.17487,0.3460344,1190.4612,0.23517142,-154.3508,-0.4727448,1588.6238,0.15228829,1029.5691,0.36276194,-155.82195,-0.44079658,2525.6897,0.10932319,898.1134,0.28313664,-155.83662,-0.4383823,-12.9567,-0.5395329,21.79593,0.358399,-0.033792686,-0.7421883,-0.013633113,-1.1016365,0.39367887,1.2870196,13.798047,0.6761924,11.87835,0.7205655,5.589406,1.6438036,3.1995494,2.3502991,-6.163182,15.260117,-0.0374074,-0.0013414721,0.58397424,3.6496348,4.4334974,0.048333336,0.042328082,0.175625,0.14473979,-28.629272,chips
1419,19.775934,0.7455347,12.52803,13.126199,14.620827,2.0927963,765.15826,353.75043,864.28455,519.8174,1.2931201,0.74598,0.56012726,0.95543694,1.8930345,1.3329072,25.402363,17.294514,27.901596,20.69699,0.7594349,0.9718385,-1.9813899,-6.6533995,6.477679,1.1525619,1.3666142,8.00809,-3.6310523,-3.2293377,0.04250795,0.42904475,2.174071,0.20944886,-5.7538404,-0.5776022,27.781174,1.3657763,11.12772,0.54193145,501.3231,0.2902024,1102.9338,0.35797966,-185.41539,-0.25065407,1592.3386,0.10336677,846.3092,0.33718792,-184.02245,-0.24903314,2529.161,0.07504659,802.25854,0.4116631,-183.30301,-0.2577444,-9.288926,-0.8012052,17.21467,0.39192602,-0.023000006,-1.1996729,-0.010717298,-1.1816484,0.32645357,0.6573955,11.526269,0.8899611,5.8609643,1.3816675,10.4434,0.8258668,-2.348682,-3.965002,-0.706203,8.480749,-0.030083671,-0.0030720965,0.8165186,5.817175,2.247191,0.033749998,0.014086784,0.34666666,0.36172423,-23.679398,chips
1420,16.736187,0.5666106,13.600617,14.595116,15.372877,1.7722597,88.9546,100.127686,435.36606,391.69562,1.1560183,0.90368545,0.472342,0.70047045,1.6863889,1.2140468,24.836102,20.082224,37.343178,42.128765,0.86203885,1.5388125,8.5398445,1.3520908,5.226426,1.5467995,8.064356,1.387068,0.20151351,51.517326,0.06324342,1.0465336,2.190867,0.5148759,-4.9059596,-0.41965103,23.95213,1.4526771,19.03483,0.61567074,606.7867,0.38396716,1221.9551,0.20746513,-104.76783,-0.83979553,1617.7267,0.15319349,1021.91003,0.25769654,-106.24086,-0.791413,2596.1704,0.112717204,775.80505,0.3306158,-106.76851,-0.7800135,-11.105405,-0.5252043,19.048872,0.33671463,-0.04002685,-0.7204963,-0.010181853,-1.2293118,0.6375682,2.2134113,14.651428,0.56990033,7.2914085,1.038878,12.814779,0.6461338,1.6114328,6.362432,-2.2660377,9.300502,-0.024596259,-0.00486275,1.1182684,3.2085562,3.804348,0.12928571,0.10152158,0.14363636,0.14265488,-24.458828,chips
1421,55.38734,0.07127969,51.84144,53.39461,60.151268,8.30983,147.27272,12.872986,93.28864,129.07924,1.7377665,0.661126,0.7702087,1.3698941,2.73598,1.9657713,39.20119,32.760902,30.047823,20.41751,1.2913941,1.1157596,-6.560734,-1.3071045,0.4703893,17.397253,-3.767854,-2.8001568,0.79974717,12.115998,0.051694103,0.66809386,2.630736,0.3939911,-3.227825,-0.58792096,13.395279,1.0242612,9.966894,1.4321657,896.5183,0.34535226,532.8707,0.4357424,-195.40744,-0.15325469,1911.7418,0.13352817,645.79706,0.32742822,-185.66725,-0.25059614,2806.1152,0.104957,689.6312,0.5223485,-184.87231,-0.26031318,8.381895,0.43127716,3.9570765,1.1722125,-0.027762985,-0.781791,0.01920974,0.8546393,3.278329,0.58988017,-14.94609,-0.3044006,-5.3774414,-1.072586,-13.522313,-0.49846002,-5.03994,-2.6666186,1.7712113,7.3096128,-0.041168485,0.009718796,1.1192845,5.764411,1.7857144,0.035714284,0.0139970835,0.50142854,0.32458448,-22.15563,chips
1422,33.988102,0.6465103,12.840799,13.983107,60.635735,47.794937,37.66962,22.179943,190.9494,0.0,1.1417502,0.7165954,0.38049236,0.97967976,1.7720098,1.3915175,21.195131,13.374762,25.235626,23.207663,0.79558116,1.1643887,1.4258585,7.2712946,2.4531376,4.4804296,0.3018706,45.873386,-4.6163216,-2.382073,0.052646905,0.4111341,2.0933032,0.41508105,-5.058241,-0.80176747,1.6358234,22.52185,0.8089911,39.24187,588.45056,0.40789434,956.6693,0.41285887,-170.01599,-0.36708394,1650.2863,0.15118387,815.6497,0.36850685,-162.80305,-0.3992244,2582.2678,0.10178489,701.0258,0.39267525,-156.63364,-0.44094685,-4.0320044,-2.3328257,12.921882,0.6289693,-0.03841061,-0.7056784,0.0020099047,9.353679,1.0451713,1.5698507,2.707225,4.7471356,-1.0479722,-12.2469,3.7219963,4.037182,-5.2829785,-1.7418077,-3.4201584,11.770836,-0.040810335,0.001190159,0.7309926,5.7471266,5.098039,0.036923077,0.023331925,0.14999999,0.19248377,-25.71955,chips
1423,23.17425,0.78494674,12.64838,13.434887,37.983555,25.335175,789.7312,443.32166,694.58606,106.675385,0.9378226,0.69982517,0.4038157,0.71675646,1.5574269,1.1536112,16.551039,11.726997,16.519886,9.254305,0.5905356,0.9011805,6.4986973,1.5968876,5.222609,1.7464348,4.115929,2.3602781,2.3848858,4.731913,0.048878916,0.62855506,2.212761,0.6911585,-5.4527426,-0.59021217,-2.7621846,-15.328229,-1.8477393,-21.849855,561.99445,0.2927971,1157.3871,0.23514353,-183.1994,-0.26482224,1582.8507,0.10639474,1039.6517,0.24856375,-181.24103,-0.27077687,2461.976,0.0847442,984.4269,0.31275085,-181.32387,-0.26946622,-9.357702,-0.59192574,17.64621,0.36805856,-0.032224707,-0.8663929,-0.009516813,-1.3254477,0.5168167,1.0276266,11.283441,0.8074003,5.2754664,1.3106707,4.6196713,1.785745,-1.1624734,-10.508216,-6.6568446,15.409637,-0.038170885,-0.0013437046,0.60812414,5.882353,2.7173915,0.03,0.016124515,0.2881818,0.1843819,-28.506966,chips
1424,19.482847,0.52655405,13.724712,15.713126,20.873745,7.1490326,207.82787,122.166466,334.8876,160.63222,0.88636184,0.763552,0.35650426,0.6057472,1.4387368,1.0822325,18.331507,11.7206,15.66857,11.880481,0.7781621,0.8023467,16.231703,0.4686966,1.1351817,5.9859776,8.364672,0.72787434,5.9709735,1.6580722,0.055576142,0.1208854,2.7607236,0.6136351,-5.256953,-0.56957716,-5.0927544,-8.777197,3.0707567,12.5135565,538.085,0.37812877,1273.5348,0.24584873,-187.05838,-0.2285325,1506.2494,0.1550055,1117.8021,0.45562103,-186.157,-0.23354807,2539.357,0.100673616,990.0611,0.35937348,-186.43217,-0.22905615,-12.58445,-0.7007521,23.39177,0.36603135,-0.054018065,-0.6110161,-0.009640547,-1.3135581,0.7318143,0.9622021,19.548538,0.37513435,0.1409761,62.89554,7.201447,1.111641,5.961901,1.6854025,-11.211754,20.524963,-0.044924665,-0.008523795,0.78674835,5.0083475,2.20339,0.026153846,0.0073782033,0.40769228,0.3312251,-28.282587,chips
1425,15.409071,0.26197,12.848698,14.138819,15.504572,2.6558743,94.368805,57.522152,506.12045,530.7472,1.0093013,0.69432616,0.44354397,0.8017455,1.4023226,0.9587787,18.211435,8.89808,12.115595,7.6626787,0.9857894,0.8212298,15.851424,0.40503442,0.9244777,7.706971,7.4133716,0.9246542,6.076623,1.835657,0.015627125,0.31106067,1.6537733,0.56854445,-9.25005,-0.47978696,2.0474868,15.600611,11.949195,1.847499,617.78406,0.35405165,1355.1388,0.18588845,-180.16125,-0.27931398,1629.5159,0.1421261,1186.174,0.19593404,-181.13757,-0.2642128,2592.3289,0.104544304,1191.8967,0.39792228,-181.43921,-0.2599062,-15.958545,-0.23452343,25.2705,0.21636622,-0.05245463,-0.6084656,-0.013832656,-0.6495877,0.55066496,0.74966115,20.64864,0.20747246,5.4862714,0.70088965,8.850289,0.72817755,5.3261924,1.5247029,-10.498333,19.931595,-0.04641324,-0.008391778,1.0450155,4.7619047,2.7918782,0.03181818,0.014024773,0.30454546,0.18322185,-26.93036,chips
1426,19.853416,0.7343951,13.450832,14.590212,16.488054,3.037222,68.729805,36.37413,794.46313,13.095459,0.89671344,0.7399173,0.4344002,0.6466426,1.2935171,0.8591169,18.521196,17.816658,13.08037,6.758998,0.78241026,0.82618165,17.861542,0.3901361,-0.6273302,-10.130812,7.59654,0.8482431,7.422366,1.3359967,0.0862837,0.20387965,2.2938592,0.4676149,-6.415723,-0.56158215,-25.471684,-1.4531806,-14.678993,-2.5350482,591.9328,0.2533598,1293.4736,0.16844961,-190.87639,-0.19307554,1533.3306,0.15061161,1237.4294,0.32720783,-190.5443,-0.1899418,2502.2742,0.09868334,938.5877,0.14554888,-190.16676,-0.19414446,-14.023576,-0.31446412,23.807796,0.22166999,-0.048930325,-0.39729097,-0.006272922,-1.5140325,0.43552676,0.38562196,19.812992,0.2783856,2.2159746,3.0526893,8.748653,0.3165352,9.0187645,0.7000741,-10.966909,20.18298,-0.044725865,-0.008289499,0.8169423,4.231626,1.5837104,0.028571429,0.017261492,0.50874996,0.5694391,-28.270605,chips
1427,19.75468,0.672284,13.139306,14.67721,15.698513,2.559207,220.12115,117.70264,1274.633,0.0,0.70232385,0.7485481,0.31727967,0.47822,1.0157291,0.6984494,19.883741,14.430118,18.228285,12.979886,0.51668984,0.839384,12.304334,0.97336346,0.26067024,27.264559,6.987151,0.8900924,12.601543,0.83049023,0.11581059,0.0,2.5938475,0.102631606,-6.6064343,-0.7071289,9.424695,4.489297,9.867895,2.3882937,607.886,0.32366005,1355.9003,0.19777313,-193.86205,-0.16259149,1578.4796,0.14609669,1102.1302,0.17595193,-193.07278,-0.17120075,2632.2388,0.11054105,1033.6199,0.4422098,-193.31914,-0.16580592,-16.583244,-0.18583088,28.29321,0.17135596,-0.055559274,-0.28722543,-0.0074203196,-0.8172469,0.2054008,0.27542543,22.740671,0.172494,5.190737,0.93110806,5.074058,1.0981555,10.484092,0.49282807,-8.826223,18.685556,-0.05018289,-0.0015199771,0.531013,4.8997774,1.1261262,0.027999999,0.011661904,0.84,0.8536041,-30.29367,chips
1428,25.348984,0.6200311,13.850157,17.591055,44.559452,30.709295,521.3025,522.3881,524.82526,308.11044,0.9337456,0.7229314,0.42207247,0.69715995,1.3213719,0.89929944,17.836763,16.071384,18.67547,18.356373,0.7870194,1.1013211,13.835754,0.6676384,-3.1187859,-2.6079657,7.285509,0.8282324,7.4520774,1.30734,0.10611713,1.0016928,2.222792,0.49986532,-3.4055607,-1.0908935,-1.4463928,-14.252834,11.23661,1.739875,691.3498,0.3548367,1107.7528,0.32511058,-188.18657,-0.22266527,1705.6786,0.16996194,1040.4901,0.16547659,-184.32014,-0.26069874,2715.1252,0.10902107,913.4822,0.31614482,-184.84816,-0.25093913,-7.653677,-1.1799525,19.923592,0.34144768,-0.030578986,-1.358996,0.002201924,8.567057,1.3839941,1.0592781,15.9443445,0.58983505,-2.8191042,-3.6233902,6.342531,1.2896048,10.016855,0.7209651,-7.320455,17.303167,-0.037696596,-0.0009310691,0.7318814,3.8076155,2.0242915,0.033,0.015524175,0.4888889,0.5460249,-27.24188,chips
1429,15.532196,0.14371882,13.392374,15.751748,17.718788,4.326414,191.98418,105.57894,84.23439,40.6769,0.65281063,0.63329566,0.29732117,0.5133841,0.97987664,0.68255544,11.624002,6.2196417,11.575267,7.013926,0.5204024,0.6501923,14.34581,0.58701444,2.947991,2.4282038,10.336359,0.6388553,9.026832,1.1086897,0.0,0.0,0.8422899,0.0,-7.8805866,-0.376232,-34.7928,-1.7204505,-29.1657,-1.8288434,625.54034,0.34017748,1290.2302,0.20260808,-181.67699,-0.28301,1627.2053,0.16740699,1041.3495,0.19116469,-182.24371,-0.27405706,2619.7593,0.15033841,946.64276,0.19948515,-182.43106,-0.27063075,-10.854893,-0.46569628,20.317287,0.3922416,-0.043355346,-0.6709395,-0.0064948103,-1.0850433,0.7006068,0.7381863,17.8926,0.33262286,0.13020979,47.301292,10.796906,0.5887694,8.275456,1.1505787,-11.963199,21.307735,-0.05412349,-0.006288999,0.49813053,5.444126,2.0348837,0.04,0.020701965,0.37625,0.29252937,-32.52718,chips
1430,23.616888,0.6521496,14.355203,16.383638,21.477383,7.12218,202.54623,109.33096,-18.56314,71.96776,1.1197562,0.694503,0.5204205,0.85281324,1.6501806,1.12976,16.896675,16.761189,14.9349165,11.14626,0.90698546,0.9436836,14.62487,0.57314897,-1.9714825,-3.2738867,6.200604,1.0007801,3.1658921,2.753929,0.064847335,1.0248952,2.5068157,0.43586138,-4.730679,-0.62606245,-14.767551,-2.3580284,-3.0866225,-11.995767,545.3724,0.40418756,1267.1768,0.23075144,-179.25931,-0.30573693,1537.3347,0.14672282,991.15405,0.17411794,-177.90471,-0.3082739,2532.9211,0.09822287,1007.9355,0.45447198,-178.27643,-0.30266288,-10.397135,-0.56663114,19.57434,0.44738635,-0.028417697,-1.0317403,-0.010863757,-0.8451151,1.1425564,1.1085792,18.29971,0.6558791,-1.0321412,-8.335947,3.4965801,2.9466038,2.995508,2.6294665,-7.8491125,16.83628,-0.028409697,-0.006811534,0.87836576,3.8397331,2.5252526,0.038666666,0.02061283,0.31562498,0.25566015,-26.282085,chips
1431,26.053698,0.7119186,13.169125,17.674292,38.566513,25.397388,681.27264,0.0,-670.82556,0.0,0.9543145,0.65333945,0.48112208,0.7899947,1.254452,0.7733299,19.785032,17.50084,19.859396,15.640572,0.7649997,0.81198657,13.160416,0.61699545,-2.553617,-2.7244153,6.833117,1.0013002,7.790326,1.2384102,0.041846737,0.29707396,1.2441303,0.42732626,-5.616752,-0.5351701,-2.5248976,-2.5356119,9.682133,0.79336286,509.53918,0.20165849,1180.0391,0.14566848,-196.04109,-0.14425667,1514.2644,0.08276427,937.51306,0.18794401,-195.90456,-0.14317603,2534.8567,0.07441588,881.9218,0.1299901,-195.14053,-0.14869066,-9.9582,-0.5559179,18.281929,0.3911189,-0.028357398,-0.70495236,-0.008866427,-1.1132963,0.8073893,0.66907805,17.238657,0.59769034,1.4851209,1.8962348,4.2495527,0.75027287,6.2779336,0.85441315,-8.388283,17.588852,-0.049018,-0.003951862,0.7667291,6.904232,0.6756757,0.036666665,0.016996732,1.0649999,0.82506055,-28.781572,chips
1432,21.758034,0.6120844,13.745813,16.457525,24.403023,10.657209,199.20369,106.18964,358.03873,138.37643,1.0276806,0.57808197,0.5391664,0.85562783,1.5483807,1.0092144,18.314106,17.066187,15.39938,12.409679,0.78163517,0.7616938,13.852897,0.42531288,-0.7776761,-6.563883,9.389112,0.6416215,-0.41401798,-20.707823,0.037319634,0.25089246,1.7159852,0.22574826,-5.2604713,-0.68402386,-24.64241,-2.146186,-19.01857,-3.1475158,509.25928,0.3291774,1237.7258,0.15483025,-181.72197,-0.28807527,1543.0898,0.10697374,1013.9887,0.19069014,-181.87941,-0.281789,2453.8037,0.08447779,1077.4551,0.4144189,-180.75969,-0.2905593,-8.935254,-0.48107892,15.2852125,0.33497497,-0.003342577,-11.134256,-0.016536428,-0.6668088,1.1168393,0.6828829,16.604837,0.38444048,-1.0568739,-6.1305847,7.7641363,0.91087735,-1.6157477,-5.019674,-9.161662,17.034107,-0.03182895,-0.0125881685,0.74776113,5.2469134,2.507837,0.0325,0.010897247,0.30666664,0.2293469,-28.193983,chips
1433,18.534197,0.3387168,14.312805,16.903048,21.151814,6.8390083,319.4937,267.94308,219.77534,220.3771,1.2001102,0.6599441,0.5378229,0.92687607,1.7736025,1.2357795,18.72124,11.477277,19.159355,15.990405,1.1298867,0.930081,17.978443,0.411864,-0.5437481,-12.850578,6.0146313,1.0953561,2.9265227,3.4417348,0.16581698,0.939068,3.0379982,0.5259149,-5.6316686,-0.5890875,-10.111266,-2.7075987,5.8169928,4.0569234,647.9459,0.47005135,1245.2847,0.18113054,-174.75288,-0.3433834,1646.6506,0.19271462,1096.1039,0.20898707,-174.81871,-0.3340549,2660.8809,0.12063425,976.8287,0.27903333,-175.26929,-0.327411,-13.321425,-0.38520503,22.89416,0.2833404,-0.021745753,-1.5940894,-0.011891565,-0.7848857,1.7395957,1.1476232,22.783888,0.30402958,2.1490583,3.670635,8.088722,0.8302117,3.854436,2.7564027,-9.544218,18.525833,-0.027274333,-0.010029352,1.0362101,5.226481,2.8119507,0.03875,0.025464436,0.33642855,0.567584,-24.744402,chips
1434,26.860218,0.73013085,13.234321,16.162834,59.32853,46.094208,223.96461,62.46968,188.51485,75.06707,1.0081109,0.7266822,0.50220925,0.7055627,1.4783688,0.9761595,15.124441,9.241227,14.3817,18.35669,0.8084964,1.0505806,14.142053,0.57158405,-2.1825867,-2.8978403,6.8461823,0.9708242,3.2101994,2.8347754,0.05568245,0.4261064,2.1310716,0.36389247,-4.2512527,-1.2093045,-13.078563,-4.404596,-14.262989,-3.3315268,602.9639,0.36715797,1185.7853,0.25803244,-189.91843,-0.2058112,1586.9758,0.1243239,1031.066,0.3423605,-187.2114,-0.22556928,2565.4968,0.086178795,956.00824,0.31440574,-186.84521,-0.2243357,-9.285348,-0.7777449,19.090923,0.50929856,-0.039951537,-0.7640751,-0.0067627653,-1.4763591,1.1786659,1.2721453,15.816283,0.6652266,-2.995645,-3.190698,6.02188,1.5530908,5.391101,1.9627955,-8.348196,16.72622,-0.033715043,-0.008072803,0.7809074,2.8625956,2.1194606,0.026363637,0.009791208,0.38916668,0.47016764,-27.286428,chips
1435,19.483303,0.6595754,13.748447,15.576311,17.784569,4.0361214,78.18667,37.917786,840.8485,742.30176,0.90515614,0.63994026,0.42178923,0.69353676,1.4399345,1.0181453,14.644582,7.346354,12.263363,12.128776,0.7389842,0.7928133,15.72598,0.46854132,0.33288142,22.017256,7.540786,0.80265826,4.2670155,2.294259,0.052768856,0.043429922,2.5961957,0.6561577,-7.316509,-0.6355056,-5.2272406,-1.3171756,11.78474,0.7585669,489.5151,0.26603225,1285.4814,0.1515263,-189.32573,-0.21294646,1487.3079,0.1173413,1137.5095,0.15483133,-188.93631,-0.20920175,2463.8628,0.0677331,927.4254,0.23589939,-189.16087,-0.20486984,-14.122893,-0.2626902,23.676348,0.20606175,-0.04084621,-0.7678402,-0.011223536,-0.73612696,0.45243716,0.47816348,21.452307,0.2942793,2.7726555,2.383633,8.373946,0.5974018,4.695468,1.07829,-9.335635,18.075636,-0.033106804,-0.008834948,0.7615464,4.961832,1.734104,0.027777776,0.007856742,0.52666664,0.22558564,-29.327143,chips
1436,25.124794,0.7252157,13.118526,19.324203,28.892784,15.774258,119.78174,0.0,339.23737,332.76675,0.93685466,0.6850259,0.446558,0.67789954,1.4224436,0.9758856,18.42009,14.62263,18.278404,15.588633,0.77593106,0.71399784,15.663684,0.59601736,-0.4202758,-16.870787,5.071937,1.4275784,7.8643394,1.1450397,0.07817243,0.5260425,2.6386073,0.34500697,-4.5807076,-1.3794427,-2.0578473,-2.6237574,10.554565,0.80738676,549.7931,0.31554636,1250.9644,0.18959956,-193.33784,-0.16138276,1510.6554,0.10681559,1270.6882,0.25355902,-193.31721,-0.15614395,2513.8652,0.11097284,872.5022,0.29278618,-192.09955,-0.16989763,-14.264935,-0.44733498,25.327679,0.26214597,-0.051248983,-0.21775796,-0.011244501,-0.84583586,0.55761296,0.589747,20.582756,0.37225315,4.2668056,1.474176,0.8631785,10.093292,9.602096,1.2085892,-9.636809,18.759253,-0.039904155,-0.007931007,0.79477733,4.7619047,1.5228428,0.023333332,0.0047140447,0.5242857,0.449376,-28.256367,chips
1437,29.152716,0.61994016,15.727263,19.937801,56.636627,40.909363,188.9243,76.73468,196.77092,126.45207,1.0471565,0.5971309,0.5155792,0.8879481,1.5170507,1.0014715,17.054617,15.955936,12.710466,8.030545,0.98182076,0.84939516,17.971138,0.34050474,-1.4961431,-4.885611,7.0036497,1.1122155,3.4397628,2.7609704,0.036483083,0.4831873,2.2133482,0.4614022,-2.508949,-2.6724331,0.50970286,13.640518,7.606422,2.6896415,555.7677,0.25759864,1237.6412,0.15420409,-189.5943,-0.21095563,1560.6854,0.13167211,1119.688,0.33024913,-186.26103,-0.24130934,2523.9453,0.08333044,961.8473,0.13847491,-186.16687,-0.2394243,-11.883641,-0.33504742,20.23257,0.34435752,-0.04579752,-0.5551111,-0.014831945,-0.72576153,1.5983562,1.2249366,20.585451,0.3123186,-5.1693873,-2.1005177,5.710214,1.9346495,1.2064348,8.928395,-10.385285,19.886097,-0.04114113,-0.011487792,0.9331007,4.7358837,1.6574587,0.04111111,0.02182987,0.487,0.52226526,-26.809338,chips
